url,title,queries,host
https://mitm.institute/journal--prikladnaya-informatika--chto-takoe-veb-sajt-iz-kakih-elementov-sostoit-i-kak-ego-sdelat-samim,Что такое веб-сайт и как создать самостоятельно используя конструктор,1,mitm.institute
https://uslugi.yandex.ru/213-moscow/category?text=%D0%BF%D1%80%D0%BE%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5+%D1%81%D0%B0%D0%B9%D1%82%D0%B0+%D0%B2+%D1%82%D0%BE%D0%BF,Продвижение сайта в топ в Москве: 159 интернет-маркетологов со средним рейтингом 4.9 с отзывами и ценами на Яндекс Услугах.,1,uslugi.yandex.ru
https://pmg.ru/produkcziya/naklejki-i-stikery/na-samokleyushhejsya-plenke,"Изготовление наклеек на самоклеящейся пленке в Москве заказать, цена",1,pmg.ru
https://getresult.io/,Конструктор сайтов и виджетов GetResult / Гетрезалт,1,getresult.io
https://tprint.ru/vizitki-s-tisneniem-folgoy/,Визитки с тиснением фольгой: цена в Москве на заказ,1,tprint.ru
https://it.tilda.cc/,,1,it.tilda.cc
https://gmprint.ru/calc/cards/dvuhstoronnie-vizitki,Печать двусторонних визиток в Москве - заказать изготовление в типографии «Группа М»,1,gmprint.ru
https://www.coral-print.ru/pechat-nakleek/pechat-samokleushihsya-nakleek/pechat-nakleek-na-samokleushiysya-bumage.html,"Печать наклеек на самоклеящейся бумаге в типографии, цена на наклейки на самоклеящейся бумаге",1,coral-print.ru
https://www.coral-print.ru/vizitki/dizain-vizitok/biznes-vizitki/salona-krasoty.html,"Визитка салон красоты, заказать по низкой цене в Москве в дешевой типографии",1,coral-print.ru
https://copy.ru/nizhnij-novgorod/catalog/pechat-vizitok/,Печать визиток онлайн заказ в Нижнем Новгороде,1,copy.ru
https://youdo.com/frilans/polygraphy/logos/other/graph/vizitok,Разработка логотипа и визиток - цена на услуги по профессиональной разработке логотипа и визиток,1,youdo.com
https://www.insales.ru/,Создайте интернет-магазин бесплатно и продавайте онлайн через inSales,1,insales.ru
https://media.halvacard.ru/tech/neiroseti-dlia-sozdaniia-saitov-s-nulia-top-ai-servisov,Нейросети для создания сайта: топ-6 AI-сервисов,1,media.halvacard.ru
https://www.wildberries.ru/catalog/tags/vizitki-dlja-taksi,Визитки для такси - Купить в интернет магазине WildBerries.ru,1,wildberries.ru
https://flyp.ru/polygrafia/visitki/prozrachnye_visitki/,Пластиковые прозрачные визитки от типографии Флай Принт,1,flyp.ru
https://www.coral-print.ru/vizitki/dizain-vizitok/biznes-vizitki/vizitka-massazhista.html,"Визитки для массажиста - печать на заказ в Москве, цена на печать визиток для массажиста в типографии",1,coral-print.ru
https://www.coral-print.ru/vizitki/dizain-vizitok/biznes-vizitki/vizitki-dlya-taksi.html,"Визитки для такси — печать на заказ в типографии, цена на печать визиток для такси недорого",1,coral-print.ru
https://ukit.com/lp/ru/sozdat-sajt-stomatologii/,Создайте сайт стоматологической клиники — uKit. Конструктор сайтов для бизнеса,1,ukit.com
https://www.avito.ru/moskva/predlozheniya_uslug?q=%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5+%D1%81%D0%B0%D0%B9%D1%82%D0%BE%D0%B2,создание сайтов в Москве - цены и отзывы | Услуги на Авито | Поиск специалистов,1,avito.ru
https://printomat.ru/calc/flaer,"Печать флаеров, листовок: быстро, недорого, заказ на сайте",1,printomat.ru
https://grampus-studio.ru/,Разработка сайтов под ключ – Заказать веб-сайт в студии GRAMPUS,1,grampus-studio.ru
https://profi.ru/it_freelance/dizain-vizitok/web/,"Услуги дизайна визиток 
 онлайн 🌐 - 11314 фрилансеров ждут  задачу",1,profi.ru
https://craftum.com/template/sozdat-sajt-dlya-stomatologii/,Создать сайт стоматологической клиники на шаблоне Craftum,1,craftum.com
https://www.metronews.ru/partners/novosti-partnerov-255/reviews/sozdanie-sayta-vizitki-2177300/,Создание сайта визитки Metro,1,metronews.ru
https://smink.ru/for/dentists/,"Сайт для стоматолога | Smink — конструктор сайтов, CRM и CMS на одной платформе",1,smink.ru
https://profi.ru/it_freelance/programmer/sozdanie-internet-magazina/,"Услуги по созданию интернет-магазина в Москве. Заказать разработку интернет-магазина под ключ — 4529 фрилансеров,  - 326 отзывов на Профи.ру",1,profi.ru
https://yandex.ru/maps/213/moscow/search/%D0%90%D0%BB%D1%8C%D1%84%D0%B0-%D0%91%D0%B0%D0%BD%D0%BA%2C%20%D0%BE%D1%82%D0%B4%D0%B5%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F/,"Альфа-Банк, отделения в Москве на карте рядом со мной: адреса, время работы, отзывы — Яндекс Карты",1,yandex.ru
https://kopirovalnya.ru/vizitki-pechat/pechat-vizitok-na-dizaynerskoy-bumage/,Печать визиток на дизайнерской бумаге в Москве — изготовление нестандартных креативных визиток,1,kopirovalnya.ru
https://www.hardkod.ru/poiskovoe-prodvizhenie-saytov,"SEO продвижение сайтов в Москве - заказать оптимизацию и раскрутку сайта в Яндекс и Google, цена в компании Hardkod.ru",1,hardkod.ru
https://aliexpress.ru/popular/business-card-custom-transparent-pvc,Business card custom transparent pvc - купить недорого | AliExpress,1,aliexpress.ru
https://prom8.ru/seo,"Поисковое продвижение сайта: аудит, семантика, рост заявок | ПРО М8",1,prom8.ru
https://tilda.education/free-website-promotion,"Как продвигать сайт бесплатно: всё, что нужно знать",1,tilda.education
https://www.vedita.ru/uslugi/razrabotka-saytov/korporativnyi/,"Разработка корпоративных сайтов под ключ в Москве, Санкт-Петербурге, Тамбове и других городах | Digital-агентство Vedita",1,vedita.ru
https://ai.tochka.com/site-generator/stomatologii/,Создать сайт для стоматологии в конструкторе сайтов | Примеры и идеи дизайна сайта для стоматологии,1,ai.tochka.com
https://seopapa.com/blog/linkbilding-kak-prodvigat-sayty-s-top-poiska-priemy-strategii-i-instrumenty,Линкбилдинг: полное руководство по продвижению сайтов в топ через работу ссылками в seo,1,seopapa.com
https://m.avito.ru/moskva/predlozheniya_uslug/delovye_uslugi/IT_dizayn_teksty/cozdanie_sajtov_i_prilozhenij-ASgBAgICA0SYC7KfAZ4L2LqYA~rvFuK6mAM?q=%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5+%D1%81%D0%B0%D0%B9%D1%82%D0%BE%D0%B2+%D0%BF%D0%BE%D0%B4+%D0%BA%D0%BB%D1%8E%D1%87,,1,m.avito.ru
https://www.rush-agency.ru/seo-prodvizhenie/kompleksnoe/,Комплексное продвижение сайта - Rush Agency,1,rush-agency.ru
https://kokoc.com/blog/sajt-vizitka/,"Сайт-визитка: что это + примеры, как создать",1,kokoc.com
https://web.archive.org/web/20220628033844/https://zsa-print.ru/price/,"Типография в Москве - низкие цены, срочная печать полиграфической",1,web.archive.org
https://yandex.ru/maps/213/moscow/search/%D0%A0%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D0%BA%D0%B0%20%D1%81%D0%B0%D0%B9%D1%82%D0%BE%D0%B2/,"Разработка сайтов в Москве на карте рядом со мной: цены, адреса, время работы, отзывы — Яндекс Карты",1,yandex.ru
https://kopirka.ru/uslugi/vizitki/vizitki-plastik/,Пластиковые визитки ● Копирка,1,kopirka.ru
https://led-digital.ru/,"SEO продвижение сайтов в Москве ТОП-3,10 под ключ, раскрутка в Яндекс, разработка создание сайта, заказать недорого промо, цена веб-студии SEO-3, агентство digital",1,led-digital.ru
https://support.microsoft.com/ru-ru/office/%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5-%D0%B2%D0%B8%D0%B7%D0%B8%D1%82%D0%BD%D1%8B%D1%85-%D0%BA%D0%B0%D1%80%D1%82%D0%BE%D1%87%D0%B5%D0%BA-%D0%B2-word-%D0%B4%D0%BB%D1%8F-%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%BD%D0%B5%D1%82%D0%B0-d8b1c282-293b-41e9-86be-ec0c49fd08e8,Создание визитных карточек в Word для Интернета - Служба поддержки Майкрософт,1,support.microsoft.com
